make,model,year_from,year_to,failure_reason,rfr_id,rfr_type_code,severity,frequency,pass_rate,total_tests
SUZUKI,CAPPUCCINO,1990,1994,31940,31940,A,Low,0.3839,0.6637,336
SUZUKI,CAPPUCCINO,1990,1994,30865,30865,P,Low,0.381,0.6637,336
SUZUKI,CAPPUCCINO,1990,1994,30335,30335,A,Low,0.2976,0.6637,336
SUZUKI,CAPPUCCINO,1990,1994,30305,30305,A,Low,0.2738,0.6637,336
SUZUKI,CAPPUCCINO,1990,1994,31407,31407,A,Low,0.2381,0.6637,336
SUZUKI,CAPPUCCINO,1990,1994,10004,10004,A,Low,0.2292,0.6637,336
SUZUKI,CAPPUCCINO,1990,1994,30858,30858,P,Low,0.1905,0.6637,336
SUZUKI,CAPPUCCINO,1990,1994,32115,32115,A,Low,0.1815,0.6637,336
SUZUKI,CAPPUCCINO,1990,1994,32037,32037,A,Low,0.131,0.6637,336
SUZUKI,CAPPUCCINO,1990,1994,30478,30478,A,Low,0.131,0.6637,336
AUTO-TRAIL,DUCATO 11,2000,2004,30305,30305,A,Low,0.6194,0.6269,134
AUTO-TRAIL,DUCATO 11,2000,2004,31515,31515,A,Low,0.3358,0.6269,134
AUTO-TRAIL,DUCATO 11,2000,2004,30477,30477,A,Low,0.3209,0.6269,134
AUTO-TRAIL,DUCATO 11,2000,2004,30898,30898,P,Low,0.2836,0.6269,134
AUTO-TRAIL,DUCATO 11,2000,2004,31485,31485,F,High,0.2761,0.6269,134
AUTO-TRAIL,DUCATO 11,2000,2004,31274,31274,A,Low,0.2537,0.6269,134
AUTO-TRAIL,DUCATO 11,2000,2004,31501,31501,F,High,0.209,0.6269,134
AUTO-TRAIL,DUCATO 11,2000,2004,32066,32066,F,High,0.1418,0.6269,134
AUTO-TRAIL,DUCATO 11,2000,2004,30701,30701,A,Low,0.1418,0.6269,134
AUTO-TRAIL,DUCATO 11,2000,2004,32037,32037,A,Low,0.1269,0.6269,134
BENTLEY,MULSANNE,1990,1994,31084,31084,M,Low,0.2609,0.8533,184
BENTLEY,MULSANNE,1990,1994,31940,31940,A,Low,0.25,0.8533,184
BENTLEY,MULSANNE,1990,1994,30335,30335,A,Low,0.2391,0.8533,184
BENTLEY,MULSANNE,1990,1994,32115,32115,A,Low,0.1522,0.8533,184
BENTLEY,MULSANNE,1990,1994,31302,31302,A,Low,0.1196,0.8533,184
BENTLEY,MULSANNE,1990,1994,30698,30698,A,Low,0.1141,0.8533,184
BENTLEY,MULSANNE,1990,1994,32037,32037,A,Low,0.1087,0.8533,184
BENTLEY,MULSANNE,1990,1994,31156,31156,A,Low,0.1087,0.8533,184
BENTLEY,MULSANNE,1990,1994,32007,32007,F,High,0.0978,0.8533,184
BENTLEY,MULSANNE,1990,1994,30329,30329,A,Low,0.087,0.8533,184
LAND ROVER,DISCOVERY RDYNAMIC,2020,2024,31194,31194,A,Low,1.246,0.8973,3154
LAND ROVER,DISCOVERY RDYNAMIC,2020,2024,30335,30335,A,Low,0.3557,0.8973,3154
LAND ROVER,DISCOVERY RDYNAMIC,2020,2024,31186,31186,A,Low,0.1458,0.8973,3154
LAND ROVER,DISCOVERY RDYNAMIC,2020,2024,30823,30823,M,Low,0.1202,0.8973,3154
LAND ROVER,DISCOVERY RDYNAMIC,2020,2024,30895,30895,P,Low,0.0964,0.8973,3154
LAND ROVER,DISCOVERY RDYNAMIC,2020,2024,30329,30329,A,Low,0.085,0.8973,3154
LAND ROVER,DISCOVERY RDYNAMIC,2020,2024,31186,31186,F,High,0.0634,0.8973,3154
LAND ROVER,DISCOVERY RDYNAMIC,2020,2024,30333,30333,A,Low,0.0533,0.8973,3154
LAND ROVER,DISCOVERY RDYNAMIC,2020,2024,30205,30205,P,Low,0.0523,0.8973,3154
LAND ROVER,DISCOVERY RDYNAMIC,2020,2024,30858,30858,P,Low,0.0504,0.8973,3154
LOTUS,EXIGE,2020,2024,31186,31186,A,Low,0.6457,0.9148,223
LOTUS,EXIGE,2020,2024,30335,30335,A,Low,0.3274,0.9148,223
LOTUS,EXIGE,2020,2024,31186,31186,F,High,0.1031,0.9148,223
LOTUS,EXIGE,2020,2024,31194,31194,A,Low,0.0852,0.9148,223
LOTUS,EXIGE,2020,2024,31539,31539,A,Low,0.0448,0.9148,223
LOTUS,EXIGE,2020,2024,30204,30204,F,High,0.0404,0.9148,223
LOTUS,EXIGE,2020,2024,30895,30895,P,Low,0.0224,0.9148,223
LOTUS,EXIGE,2020,2024,30895,30895,F,High,0.0224,0.9148,223
LOTUS,EXIGE,2020,2024,32037,32037,A,Low,0.0179,0.9148,223
LOTUS,EXIGE,2020,2024,31195,31195,A,Low,0.0135,0.9148,223
FIAT,MOTORHOME,1990,1994,30305,30305,A,Low,1.3,0.5286,140
FIAT,MOTORHOME,1990,1994,31156,31156,A,Low,0.6,0.5286,140
FIAT,MOTORHOME,1990,1994,30009,30009,F,High,0.4643,0.5286,140
FIAT,MOTORHOME,1990,1994,30016,30016,F,High,0.4571,0.5286,140
FIAT,MOTORHOME,1990,1994,30300,30300,F,High,0.4571,0.5286,140
FIAT,MOTORHOME,1990,1994,31940,31940,A,Low,0.3429,0.5286,140
FIAT,MOTORHOME,1990,1994,30335,30335,A,Low,0.2214,0.5286,140
FIAT,MOTORHOME,1990,1994,31485,31485,A,Low,0.1857,0.5286,140
FIAT,MOTORHOME,1990,1994,31493,31493,A,Low,0.1714,0.5286,140
FIAT,MOTORHOME,1990,1994,31533,31533,A,Low,0.1429,0.5286,140
NISSAN,X-TRAIL ACENTA,2015,2019,31194,31194,A,Low,0.275,0.8333,120
NISSAN,X-TRAIL ACENTA,2015,2019,30329,30329,F,High,0.2333,0.8333,120
NISSAN,X-TRAIL ACENTA,2015,2019,30329,30329,A,Low,0.225,0.8333,120
NISSAN,X-TRAIL ACENTA,2015,2019,30335,30335,A,Low,0.15,0.8333,120
NISSAN,X-TRAIL ACENTA,2015,2019,31321,31321,F,High,0.1417,0.8333,120
NISSAN,X-TRAIL ACENTA,2015,2019,31322,31322,A,Low,0.1167,0.8333,120
NISSAN,X-TRAIL ACENTA,2015,2019,10001,10001,A,Low,0.075,0.8333,120
NISSAN,X-TRAIL ACENTA,2015,2019,31195,31195,A,Low,0.0667,0.8333,120
NISSAN,X-TRAIL ACENTA,2015,2019,31938,31938,F,High,0.0667,0.8333,120
NISSAN,X-TRAIL ACENTA,2015,2019,30858,30858,F,High,0.0583,0.8333,120
ROLLS ROYCE,GHOST,2015,2019,31194,31194,A,Low,0.2532,0.9672,944
ROLLS ROYCE,GHOST,2015,2019,30335,30335,A,Low,0.0943,0.9672,944
ROLLS ROYCE,GHOST,2015,2019,32037,32037,A,Low,0.0911,0.9672,944
ROLLS ROYCE,GHOST,2015,2019,30477,30477,A,Low,0.0858,0.9672,944
ROLLS ROYCE,GHOST,2015,2019,30838,30838,M,Low,0.0847,0.9672,944
ROLLS ROYCE,GHOST,2015,2019,30012,30012,F,High,0.0424,0.9672,944
ROLLS ROYCE,GHOST,2015,2019,31194,31194,F,High,0.0191,0.9672,944
ROLLS ROYCE,GHOST,2015,2019,31322,31322,F,High,0.0169,0.9672,944
ROLLS ROYCE,GHOST,2015,2019,30329,30329,F,High,0.0169,0.9672,944
ROLLS ROYCE,GHOST,2015,2019,31164,31164,A,Low,0.0169,0.9672,944
BMW,535,1990,1994,30305,30305,A,Low,0.6465,0.7374,99
BMW,535,1990,1994,10004,10004,A,Low,0.303,0.7374,99
BMW,535,1990,1994,31940,31940,A,Low,0.2626,0.7374,99
BMW,535,1990,1994,31534,31534,A,Low,0.2626,0.7374,99
BMW,535,1990,1994,32037,32037,A,Low,0.2424,0.7374,99
BMW,535,1990,1994,30607,30607,A,Low,0.1818,0.7374,99
BMW,535,1990,1994,31424,31424,A,Low,0.1818,0.7374,99
BMW,535,1990,1994,30998,30998,M,Low,0.1818,0.7374,99
BMW,535,1990,1994,30873,30873,F,High,0.1818,0.7374,99
BMW,535,1990,1994,31946,31946,A,Low,0.1818,0.7374,99
MERCEDES-BENZ,320,2000,2004,31302,31302,A,Low,0.3495,0.6214,103
MERCEDES-BENZ,320,2000,2004,31002,31002,F,High,0.2427,0.6214,103
MERCEDES-BENZ,320,2000,2004,31194,31194,A,Low,0.233,0.6214,103
MERCEDES-BENZ,320,2000,2004,30335,30335,A,Low,0.1942,0.6214,103
MERCEDES-BENZ,320,2000,2004,31407,31407,A,Low,0.1845,0.6214,103
MERCEDES-BENZ,320,2000,2004,30499,30499,F,High,0.1845,0.6214,103
MERCEDES-BENZ,320,2000,2004,31321,31321,F,High,0.1845,0.6214,103
MERCEDES-BENZ,320,2000,2004,30305,30305,A,Low,0.1748,0.6214,103
MERCEDES-BENZ,320,2000,2004,31940,31940,A,Low,0.1748,0.6214,103
MERCEDES-BENZ,320,2000,2004,30329,30329,A,Low,0.1553,0.6214,103
MG,TF,2010,2014,30305,30305,A,Low,0.3842,0.7833,406
MG,TF,2010,2014,30335,30335,A,Low,0.2217,0.7833,406
MG,TF,2010,2014,31407,31407,A,Low,0.1084,0.7833,406
MG,TF,2010,2014,30333,30333,A,Low,0.1059,0.7833,406
MG,TF,2010,2014,30616,30616,A,Low,0.0985,0.7833,406
MG,TF,2010,2014,31194,31194,A,Low,0.0911,0.7833,406
MG,TF,2010,2014,32037,32037,A,Low,0.0714,0.7833,406
MG,TF,2010,2014,30616,30616,F,High,0.0591,0.7833,406
MG,TF,2010,2014,31321,31321,A,Low,0.0567,0.7833,406
MG,TF,2010,2014,31322,31322,A,Low,0.0493,0.7833,406
BENTLEY,MULSANNE,1985,1989,31156,31156,A,Low,0.6667,0.8841,207
BENTLEY,MULSANNE,1985,1989,32037,32037,A,Low,0.3478,0.8841,207
BENTLEY,MULSANNE,1985,1989,31940,31940,A,Low,0.314,0.8841,207
BENTLEY,MULSANNE,1985,1989,30305,30305,A,Low,0.256,0.8841,207
BENTLEY,MULSANNE,1985,1989,32115,32115,A,Low,0.2126,0.8841,207
BENTLEY,MULSANNE,1985,1989,31322,31322,A,Low,0.1353,0.8841,207
BENTLEY,MULSANNE,1985,1989,31226,31226,A,Low,0.1159,0.8841,207
BENTLEY,MULSANNE,1985,1989,31942,31942,A,Low,0.1159,0.8841,207
BENTLEY,MULSANNE,1985,1989,31515,31515,A,Low,0.0966,0.8841,207
BENTLEY,MULSANNE,1985,1989,31084,31084,M,Low,0.0966,0.8841,207
AUDI,A7 BLACK,2020,2024,32037,32037,A,Low,0.3137,0.9804,51
AUDI,A7 BLACK,2020,2024,31186,31186,A,Low,0.1373,0.9804,51
AUDI,A7 BLACK,2020,2024,31194,31194,A,Low,0.098,0.9804,51
AUDI,A7 BLACK,2020,2024,30202,30202,A,Low,0.0784,0.9804,51
AUDI,A7 BLACK,2020,2024,31235,31235,A,Low,0.0784,0.9804,51
AUDI,A7 BLACK,2020,2024,31236,31236,A,Low,0.0392,0.9804,51
AUDI,A7 BLACK,2020,2024,30823,30823,M,Low,0.0392,0.9804,51
AUDI,A7 BLACK,2020,2024,30333,30333,A,Low,0.0196,0.9804,51
AUDI,A7 BLACK,2020,2024,10001,10001,A,Low,0.0196,0.9804,51
AUDI,A7 BLACK,2020,2024,31803,31803,F,High,0.0196,0.9804,51
PORSCHE,718 SPYDER,2015,2019,31194,31194,A,Low,0.0478,0.987,230
PORSCHE,718 SPYDER,2015,2019,31186,31186,A,Low,0.0174,0.987,230
PORSCHE,718 SPYDER,2015,2019,30335,30335,A,Low,0.0174,0.987,230
PORSCHE,718 SPYDER,2015,2019,30895,30895,P,Low,0.0087,0.987,230
PORSCHE,718 SPYDER,2015,2019,30895,30895,F,High,0.0087,0.987,230
PORSCHE,718 SPYDER,2015,2019,31195,31195,A,Low,0.0043,0.987,230
PORSCHE,718 SPYDER,2015,2019,30823,30823,M,Low,0.0043,0.987,230
AUDI,SQ7 TFSI,2020,2024,32037,32037,A,Low,0.3673,0.898,98
AUDI,SQ7 TFSI,2020,2024,30823,30823,M,Low,0.2551,0.898,98
AUDI,SQ7 TFSI,2020,2024,31194,31194,A,Low,0.1224,0.898,98
AUDI,SQ7 TFSI,2020,2024,31189,31189,F,High,0.1122,0.898,98
AUDI,SQ7 TFSI,2020,2024,30329,30329,A,Low,0.102,0.898,98
AUDI,SQ7 TFSI,2020,2024,10003,10003,A,Low,0.0816,0.898,98
AUDI,SQ7 TFSI,2020,2024,30335,30335,A,Low,0.0408,0.898,98
AUDI,SQ7 TFSI,2020,2024,31195,31195,A,Low,0.0408,0.898,98
AUDI,SQ7 TFSI,2020,2024,31186,31186,F,High,0.0306,0.898,98
AUDI,SQ7 TFSI,2020,2024,10001,10001,A,Low,0.0204,0.898,98
SMART,FORTWO 21,2010,2014,31194,31194,A,Low,0.8718,0.7311,476
SMART,FORTWO 21,2010,2014,32037,32037,A,Low,0.6282,0.7311,476
SMART,FORTWO 21,2010,2014,30478,30478,A,Low,0.3761,0.7311,476
SMART,FORTWO 21,2010,2014,31942,31942,A,Low,0.1996,0.7311,476
SMART,FORTWO 21,2010,2014,30329,30329,A,Low,0.1534,0.7311,476
SMART,FORTWO 21,2010,2014,30305,30305,A,Low,0.1408,0.7311,476
SMART,FORTWO 21,2010,2014,31186,31186,F,High,0.105,0.7311,476
SMART,FORTWO 21,2010,2014,30861,30861,P,Low,0.1008,0.7311,476
SMART,FORTWO 21,2010,2014,30335,30335,A,Low,0.0882,0.7311,476
SMART,FORTWO 21,2010,2014,30968,30968,P,Low,0.0882,0.7311,476
BMW,535,1985,1989,32037,32037,A,Low,0.4043,0.8369,141
BMW,535,1985,1989,30305,30305,A,Low,0.2979,0.8369,141
BMW,535,1985,1989,31194,31194,A,Low,0.1773,0.8369,141
BMW,535,1985,1989,30616,30616,A,Low,0.1702,0.8369,141
BMW,535,1985,1989,31533,31533,A,Low,0.1135,0.8369,141
BMW,535,1985,1989,10004,10004,A,Low,0.0993,0.8369,141
BMW,535,1985,1989,31940,31940,A,Low,0.0851,0.8369,141
BMW,535,1985,1989,31523,31523,A,Low,0.0851,0.8369,141
BMW,535,1985,1989,31322,31322,A,Low,0.0851,0.8369,141
BMW,535,1985,1989,31327,31327,F,High,0.0851,0.8369,141
BMW,418,2010,2014,30329,30329,A,Low,0.342,0.8601,193
BMW,418,2010,2014,31322,31322,A,Low,0.2073,0.8601,193
BMW,418,2010,2014,31194,31194,A,Low,0.1969,0.8601,193
BMW,418,2010,2014,30335,30335,A,Low,0.1658,0.8601,193
BMW,418,2010,2014,30333,30333,A,Low,0.1244,0.8601,193
BMW,418,2010,2014,31383,31383,M,Low,0.0881,0.8601,193
BMW,418,2010,2014,31938,31938,F,High,0.0674,0.8601,193
BMW,418,2010,2014,31195,31195,A,Low,0.0466,0.8601,193
BMW,418,2010,2014,31940,31940,A,Low,0.0363,0.8601,193
BMW,418,2010,2014,31321,31321,A,Low,0.0363,0.8601,193
HONDA,CIVIC SHUTTLE,1990,1994,30305,30305,A,Low,0.9189,0.7297,74
HONDA,CIVIC SHUTTLE,1990,1994,30333,30333,A,Low,0.8649,0.7297,74
HONDA,CIVIC SHUTTLE,1990,1994,32127,32127,A,Low,0.8649,0.7297,74
HONDA,CIVIC SHUTTLE,1990,1994,31322,31322,A,Low,0.6486,0.7297,74
HONDA,CIVIC SHUTTLE,1990,1994,32037,32037,A,Low,0.5405,0.7297,74
HONDA,CIVIC SHUTTLE,1990,1994,31485,31485,A,Low,0.4865,0.7297,74
HONDA,CIVIC SHUTTLE,1990,1994,31194,31194,A,Low,0.4324,0.7297,74
HONDA,CIVIC SHUTTLE,1990,1994,31485,31485,F,High,0.3784,0.7297,74
HONDA,CIVIC SHUTTLE,1990,1994,31779,31779,F,High,0.3784,0.7297,74
HONDA,CIVIC SHUTTLE,1990,1994,31779,31779,A,Low,0.3784,0.7297,74
PROTON,IMPIAN,2005,2009,31194,31194,A,Low,0.4714,0.5286,70
PROTON,IMPIAN,2005,2009,32115,32115,A,Low,0.4143,0.5286,70
PROTON,IMPIAN,2005,2009,31380,31380,A,Low,0.3286,0.5286,70
PROTON,IMPIAN,2005,2009,31002,31002,A,Low,0.3,0.5286,70
PROTON,IMPIAN,2005,2009,31940,31940,A,Low,0.2714,0.5286,70
PROTON,IMPIAN,2005,2009,30305,30305,A,Low,0.2714,0.5286,70
PROTON,IMPIAN,2005,2009,31084,31084,M,Low,0.2571,0.5286,70
PROTON,IMPIAN,2005,2009,31195,31195,A,Low,0.1857,0.5286,70
PROTON,IMPIAN,2005,2009,31397,31397,A,Low,0.1714,0.5286,70
PROTON,IMPIAN,2005,2009,31533,31533,A,Low,0.1714,0.5286,70
BMW,3 SERIES,1980,1984,32037,32037,A,Low,0.9835,0.8306,242
BMW,3 SERIES,1980,1984,31322,31322,A,Low,0.8347,0.8306,242
BMW,3 SERIES,1980,1984,30305,30305,A,Low,0.6033,0.8306,242
BMW,3 SERIES,1980,1984,31485,31485,F,High,0.438,0.8306,242
BMW,3 SERIES,1980,1984,32018,32018,A,Low,0.4298,0.8306,242
BMW,3 SERIES,1980,1984,31501,31501,F,High,0.4132,0.8306,242
BMW,3 SERIES,1980,1984,10003,10003,A,Low,0.4132,0.8306,242
BMW,3 SERIES,1980,1984,30861,30861,F,High,0.2397,0.8306,242
BMW,3 SERIES,1980,1984,31485,31485,A,Low,0.1405,0.8306,242
BMW,3 SERIES,1980,1984,31231,31231,A,Low,0.1322,0.8306,242
ADRIA,UNCLASSIFIED,2015,2019,30823,30823,M,Low,0.4167,0.8678,348
ADRIA,UNCLASSIFIED,2015,2019,10021,10021,A,Low,0.4138,0.8678,348
ADRIA,UNCLASSIFIED,2015,2019,32037,32037,A,Low,0.1322,0.8678,348
ADRIA,UNCLASSIFIED,2015,2019,30861,30861,P,Low,0.046,0.8678,348
ADRIA,UNCLASSIFIED,2015,2019,32037,32037,F,High,0.046,0.8678,348
ADRIA,UNCLASSIFIED,2015,2019,30856,30856,M,Low,0.0345,0.8678,348
ADRIA,UNCLASSIFIED,2015,2019,30858,30858,P,Low,0.0287,0.8678,348
ADRIA,UNCLASSIFIED,2015,2019,31194,31194,A,Low,0.0259,0.8678,348
ADRIA,UNCLASSIFIED,2015,2019,31043,31043,F,High,0.0259,0.8678,348
ADRIA,UNCLASSIFIED,2015,2019,31792,31792,F,High,0.0259,0.8678,348
NISSAN,X-TRAIL ACENTA,2020,2024,30335,30335,A,Low,0.5613,0.9032,155
NISSAN,X-TRAIL ACENTA,2020,2024,30823,30823,M,Low,0.2323,0.9032,155
NISSAN,X-TRAIL ACENTA,2020,2024,31194,31194,A,Low,0.1226,0.9032,155
NISSAN,X-TRAIL ACENTA,2020,2024,30329,30329,A,Low,0.0903,0.9032,155
NISSAN,X-TRAIL ACENTA,2020,2024,31322,31322,A,Low,0.0387,0.9032,155
NISSAN,X-TRAIL ACENTA,2020,2024,30333,30333,A,Low,0.0258,0.9032,155
NISSAN,X-TRAIL ACENTA,2020,2024,10021,10021,A,Low,0.0258,0.9032,155
NISSAN,X-TRAIL ACENTA,2020,2024,10020,10020,A,Low,0.0258,0.9032,155
NISSAN,X-TRAIL ACENTA,2020,2024,31195,31195,A,Low,0.0258,0.9032,155
NISSAN,X-TRAIL ACENTA,2020,2024,31189,31189,F,High,0.0194,0.9032,155
BMW,520,1985,1989,30305,30305,A,Low,0.315,0.7008,254
BMW,520,1985,1989,31194,31194,A,Low,0.2638,0.7008,254
BMW,520,1985,1989,31940,31940,A,Low,0.2087,0.7008,254
BMW,520,1985,1989,30305,30305,F,High,0.189,0.7008,254
BMW,520,1985,1989,31523,31523,A,Low,0.1811,0.7008,254
BMW,520,1985,1989,31195,31195,A,Low,0.1772,0.7008,254
BMW,520,1985,1989,31485,31485,F,High,0.1614,0.7008,254
BMW,520,1985,1989,32013,32013,A,Low,0.1496,0.7008,254
BMW,520,1985,1989,31533,31533,A,Low,0.1417,0.7008,254
BMW,520,1985,1989,31226,31226,A,Low,0.1417,0.7008,254
FERRARI,308,1980,1984,30858,30858,F,High,0.1081,0.9514,185
FERRARI,308,1980,1984,30013,30013,F,High,0.0865,0.9514,185
FERRARI,308,1980,1984,31940,31940,A,Low,0.0757,0.9514,185
FERRARI,308,1980,1984,31380,31380,A,Low,0.0486,0.9514,185
FERRARI,308,1980,1984,10019,10019,A,Low,0.0486,0.9514,185
FERRARI,308,1980,1984,31156,31156,A,Low,0.0432,0.9514,185
FERRARI,308,1980,1984,31322,31322,A,Low,0.0432,0.9514,185
FERRARI,308,1980,1984,31533,31533,A,Low,0.0216,0.9514,185
FERRARI,308,1980,1984,30898,30898,F,High,0.0216,0.9514,185
FERRARI,308,1980,1984,30217,30217,A,Low,0.0216,0.9514,185
FIAT,BENIMAR,2015,2019,30335,30335,A,Low,0.2633,0.8806,695
FIAT,BENIMAR,2015,2019,30860,30860,P,Low,0.1842,0.8806,695
FIAT,BENIMAR,2015,2019,32037,32037,A,Low,0.0921,0.8806,695
FIAT,BENIMAR,2015,2019,31322,31322,A,Low,0.0432,0.8806,695
FIAT,BENIMAR,2015,2019,30858,30858,F,High,0.0345,0.8806,695
FIAT,BENIMAR,2015,2019,30333,30333,F,High,0.0345,0.8806,695
FIAT,BENIMAR,2015,2019,31194,31194,A,Low,0.0302,0.8806,695
FIAT,BENIMAR,2015,2019,30477,30477,A,Low,0.023,0.8806,695
FIAT,BENIMAR,2015,2019,30861,30861,P,Low,0.023,0.8806,695
FIAT,BENIMAR,2015,2019,30477,30477,F,High,0.0173,0.8806,695
MERCEDES-BENZ,V350,2010,2014,31322,31322,A,Low,0.2222,0.821,162
MERCEDES-BENZ,V350,2010,2014,30898,30898,P,Low,0.1358,0.821,162
MERCEDES-BENZ,V350,2010,2014,32041,32041,P,Low,0.1235,0.821,162
MERCEDES-BENZ,V350,2010,2014,31383,31383,M,Low,0.1111,0.821,162
MERCEDES-BENZ,V350,2010,2014,31327,31327,F,High,0.1111,0.821,162
MERCEDES-BENZ,V350,2010,2014,31194,31194,A,Low,0.0802,0.821,162
MERCEDES-BENZ,V350,2010,2014,30329,30329,A,Low,0.0679,0.821,162
MERCEDES-BENZ,V350,2010,2014,31002,31002,A,Low,0.0494,0.821,162
MERCEDES-BENZ,V350,2010,2014,30333,30333,A,Low,0.037,0.821,162
MERCEDES-BENZ,V350,2010,2014,31195,31195,A,Low,0.0247,0.821,162
YAMAHA,QUAD,2005,2009,32037,32037,A,Low,0.3051,0.8475,59
YAMAHA,QUAD,2005,2009,30479,30479,A,Low,0.1525,0.8475,59
YAMAHA,QUAD,2005,2009,31156,31156,F,High,0.1356,0.8475,59
YAMAHA,QUAD,2005,2009,30488,30488,F,High,0.1356,0.8475,59
YAMAHA,QUAD,2005,2009,31174,31174,A,Low,0.1356,0.8475,59
YAMAHA,QUAD,2005,2009,30865,30865,F,High,0.1356,0.8475,59
YAMAHA,QUAD,2005,2009,31174,31174,F,High,0.1356,0.8475,59
YAMAHA,QUAD,2005,2009,30617,30617,F,High,0.1356,0.8475,59
YAMAHA,QUAD,2005,2009,31173,31173,F,High,0.1356,0.8475,59
YAMAHA,QUAD,2005,2009,30202,30202,A,Low,0.0678,0.8475,59
RENAULT,ARKANA S,2020,2024,30335,30335,A,Low,0.3881,0.8913,791
RENAULT,ARKANA S,2020,2024,31194,31194,A,Low,0.2465,0.8913,791
RENAULT,ARKANA S,2020,2024,30477,30477,A,Low,0.1618,0.8913,791
RENAULT,ARKANA S,2020,2024,32037,32037,A,Low,0.1138,0.8913,791
RENAULT,ARKANA S,2020,2024,30856,30856,M,Low,0.067,0.8913,791
RENAULT,ARKANA S,2020,2024,31186,31186,A,Low,0.0531,0.8913,791
RENAULT,ARKANA S,2020,2024,10003,10003,A,Low,0.0531,0.8913,791
RENAULT,ARKANA S,2020,2024,30858,30858,P,Low,0.0442,0.8913,791
RENAULT,ARKANA S,2020,2024,30898,30898,P,Low,0.043,0.8913,791
RENAULT,ARKANA S,2020,2024,30858,30858,F,High,0.0354,0.8913,791
DODGE,CHARGER,2005,2009,31156,31156,A,Low,0.5405,0.7432,74
DODGE,CHARGER,2005,2009,30012,30012,F,High,0.4865,0.7432,74
DODGE,CHARGER,2005,2009,32037,32037,A,Low,0.2703,0.7432,74
DODGE,CHARGER,2005,2009,31403,31403,F,High,0.2432,0.7432,74
DODGE,CHARGER,2005,2009,31043,31043,F,High,0.2432,0.7432,74
DODGE,CHARGER,2005,2009,30478,30478,A,Low,0.2432,0.7432,74
DODGE,CHARGER,2005,2009,31327,31327,F,High,0.2432,0.7432,74
DODGE,CHARGER,2005,2009,31086,31086,F,High,0.2432,0.7432,74
DODGE,CHARGER,2005,2009,31938,31938,F,High,0.2432,0.7432,74
DODGE,CHARGER,2005,2009,30478,30478,F,High,0.2432,0.7432,74
RENAULT,ARKANA EVOLUTION,2020,2024,31194,31194,A,Low,0.175,0.9875,80
RENAULT,ARKANA EVOLUTION,2020,2024,31321,31321,F,High,0.0125,0.9875,80
VOLKSWAGEN,POLO,1980,1984,32037,32037,A,Low,0.5,0.6892,74
VOLKSWAGEN,POLO,1980,1984,31485,31485,A,Low,0.2703,0.6892,74
VOLKSWAGEN,POLO,1980,1984,31158,31158,A,Low,0.2703,0.6892,74
VOLKSWAGEN,POLO,1980,1984,31940,31940,A,Low,0.2432,0.6892,74
VOLKSWAGEN,POLO,1980,1984,31606,31606,F,High,0.2297,0.6892,74
VOLKSWAGEN,POLO,1980,1984,32115,32115,A,Low,0.2162,0.6892,74
VOLKSWAGEN,POLO,1980,1984,32041,32041,F,High,0.2162,0.6892,74
VOLKSWAGEN,POLO,1980,1984,31156,31156,A,Low,0.2027,0.6892,74
VOLKSWAGEN,POLO,1980,1984,30305,30305,A,Low,0.2027,0.6892,74
VOLKSWAGEN,POLO,1980,1984,31226,31226,A,Low,0.1892,0.6892,74
AUDI,R8 V10,2020,2024,31195,31195,A,Low,16.3357,0.993,143
AUDI,R8 V10,2020,2024,32037,32037,A,Low,0.021,0.993,143
AUDI,R8 V10,2020,2024,31194,31194,A,Low,0.021,0.993,143
AUDI,R8 V10,2020,2024,30329,30329,A,Low,0.007,0.993,143
AUDI,R8 V10,2020,2024,31189,31189,F,High,0.007,0.993,143
SEAT,LEON CUPRA,2020,2024,30329,30329,A,Low,0.6424,0.9697,165
SEAT,LEON CUPRA,2020,2024,10003,10003,A,Low,0.103,0.9697,165
SEAT,LEON CUPRA,2020,2024,31194,31194,A,Low,0.0788,0.9697,165
SEAT,LEON CUPRA,2020,2024,31322,31322,A,Low,0.0545,0.9697,165
SEAT,LEON CUPRA,2020,2024,32036,32036,A,Low,0.0545,0.9697,165
SEAT,LEON CUPRA,2020,2024,31164,31164,A,Low,0.0485,0.9697,165
SEAT,LEON CUPRA,2020,2024,31195,31195,A,Low,0.0364,0.9697,165
SEAT,LEON CUPRA,2020,2024,31189,31189,F,High,0.0242,0.9697,165
SEAT,LEON CUPRA,2020,2024,31160,31160,F,High,0.0242,0.9697,165
SEAT,LEON CUPRA,2020,2024,30202,30202,A,Low,0.0182,0.9697,165
SKODA,KAROQ TDI,2020,2024,32037,32037,A,Low,0.2527,0.9231,91
SKODA,KAROQ TDI,2020,2024,31322,31322,A,Low,0.1099,0.9231,91
SKODA,KAROQ TDI,2020,2024,30335,30335,A,Low,0.1099,0.9231,91
SKODA,KAROQ TDI,2020,2024,32115,32115,A,Low,0.1099,0.9231,91
SKODA,KAROQ TDI,2020,2024,32036,32036,A,Low,0.0769,0.9231,91
SKODA,KAROQ TDI,2020,2024,30823,30823,M,Low,0.0659,0.9231,91
SKODA,KAROQ TDI,2020,2024,31194,31194,A,Low,0.0659,0.9231,91
SKODA,KAROQ TDI,2020,2024,31195,31195,A,Low,0.033,0.9231,91
SKODA,KAROQ TDI,2020,2024,30329,30329,A,Low,0.033,0.9231,91
